"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","1","2","3","4","5","6"
"441",1,"[2016-09-20 07:00:00,2016-09-20 07:20:00)",0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1012.2,1017.2,7,4.6,26.9,43,0,11,8,15,9,4,10
"446",1,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1012.2,1017.2,7,4.6,26.9,43,0,11,8,15,9,4,10
"451",1,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1012.2,1017.2,7,4.6,26.9,43,0,11,8,15,9,4,10
"456",1,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1012.6,1017.6,11,4.5,25.4,42,0,13,20,29,38,30,31
"461",1,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1012.6,1017.6,11,4.5,25.4,42,0,13,20,29,38,30,31
"466",1,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1012.6,1017.6,11,4.5,25.4,42,0,13,20,29,38,30,31
"471",1,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1012.6,1017.6,11,4.5,25.4,42,0,13,20,29,38,30,31
"476",1,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",0,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1012.6,1017.6,11,4.5,25.4,42,0,13,20,29,38,30,31
"481",1,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",0,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1012.6,1017.6,11,4.5,25.4,42,0,13,20,29,38,30,31
"486",1,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1012.6,1017.6,11,4.5,25.4,42,0,53,50,45,51,68,59
"491",1,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1012.6,1017.6,11,4.5,25.4,42,0,53,50,45,51,68,59
"496",1,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1012.6,1017.6,11,4.5,25.4,42,0,53,50,45,51,68,59
"501",1,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.7,1018.7,25,1.7,22.1,53,0,53,50,45,51,68,59
"506",1,"[2016-09-20 11:20:00,2016-09-20 11:40:00)",0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.7,1018.7,25,1.7,22.1,53,0,53,50,45,51,68,59
"511",1,"[2016-09-20 11:40:00,2016-09-20 12:00:00)",0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.7,1018.7,25,1.7,22.1,53,0,53,50,45,51,68,59
"516",1,"[2016-09-20 12:00:00,2016-09-20 12:20:00)",0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.7,1018.7,25,1.7,22.1,53,0,56,60,63,57,64,50
"521",1,"[2016-09-20 12:20:00,2016-09-20 12:40:00)",0,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.7,1018.7,25,1.7,22.1,53,0,56,60,63,57,64,50
"526",1,"[2016-09-20 12:40:00,2016-09-20 13:00:00)",0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.7,1018.7,25,1.7,22.1,53,0,56,60,63,57,64,50
"531",1,"[2016-09-20 13:00:00,2016-09-20 13:20:00)",0,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.7,1018.7,25,1.7,22.1,53,0,56,60,63,57,64,50
"536",1,"[2016-09-20 13:20:00,2016-09-20 13:40:00)",0,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.7,1018.7,25,1.7,22.1,53,0,56,60,63,57,64,50
"541",1,"[2016-09-20 13:40:00,2016-09-20 14:00:00)",0,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.7,1018.7,25,1.7,22.1,53,0,56,60,63,57,64,50
"546",1,"[2016-09-20 14:00:00,2016-09-20 14:20:00)",0,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1014,1019,326,2.2,20.5,65,0,53,62,75,98,82,84
"551",1,"[2016-09-20 14:20:00,2016-09-20 14:40:00)",0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1014,1019,326,2.2,20.5,65,0,53,62,75,98,82,84
"556",1,"[2016-09-20 14:40:00,2016-09-20 15:00:00)",0,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1014,1019,326,2.2,20.5,65,0,53,62,75,98,82,84
"561",1,"[2016-09-20 15:00:00,2016-09-20 15:20:00)",0,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1014,1019,326,2.2,20.5,65,0,53,62,75,98,82,84
"566",1,"[2016-09-20 15:20:00,2016-09-20 15:40:00)",0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1014,1019,326,2.2,20.5,65,0,53,62,75,98,82,84
"571",1,"[2016-09-20 15:40:00,2016-09-20 16:00:00)",0,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1014,1019,326,2.2,20.5,65,0,53,62,75,98,82,84
"576",1,"[2016-09-20 16:00:00,2016-09-20 16:20:00)",0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1014,1019,326,2.2,20.5,65,0,81,90,67,71,64,73
"581",1,"[2016-09-20 16:20:00,2016-09-20 16:40:00)",0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1014,1019,326,2.2,20.5,65,0,81,90,67,71,64,73
"586",1,"[2016-09-20 16:40:00,2016-09-20 17:00:00)",0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1014,1019,326,2.2,20.5,65,0,81,90,67,71,64,73
"591",1,"[2016-09-20 17:00:00,2016-09-20 17:20:00)",0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1013.8,1018.8,327,1.4,19.4,74,0,81,90,67,71,64,73
"596",1,"[2016-09-20 17:20:00,2016-09-20 17:40:00)",0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1013.8,1018.8,327,1.4,19.4,74,0,81,90,67,71,64,73
"601",1,"[2016-09-20 17:40:00,2016-09-20 18:00:00)",0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1013.8,1018.8,327,1.4,19.4,74,0,81,90,67,71,64,73
"606",1,"[2016-09-20 18:00:00,2016-09-20 18:20:00)",0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1013.8,1018.8,327,1.4,19.4,74,0,48,57,48,38,42,38
"611",1,"[2016-09-20 18:20:00,2016-09-20 18:40:00)",0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1013.8,1018.8,327,1.4,19.4,74,0,48,57,48,38,42,38
"616",1,"[2016-09-20 18:40:00,2016-09-20 19:00:00)",0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1013.8,1018.8,327,1.4,19.4,74,0,48,57,48,38,42,38
"621",1,"[2016-09-20 19:00:00,2016-09-20 19:20:00)",0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1013.8,1018.8,327,1.4,19.4,74,0,48,57,48,38,42,38
"626",1,"[2016-09-20 19:20:00,2016-09-20 19:40:00)",0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1013.8,1018.8,327,1.4,19.4,74,0,48,57,48,38,42,38
"631",1,"[2016-09-20 19:40:00,2016-09-20 20:00:00)",0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1013.8,1018.8,327,1.4,19.4,74,0,48,57,48,38,42,38
"636",1,"[2016-09-20 20:00:00,2016-09-20 20:20:00)",0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1014.1,1019.1,330,1,18.6,80,0,26,29,20,17,29,21
"641",1,"[2016-09-20 20:20:00,2016-09-20 20:40:00)",0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1014.1,1019.1,330,1,18.6,80,0,26,29,20,17,29,21
"646",1,"[2016-09-20 20:40:00,2016-09-20 21:00:00)",0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1014.1,1019.1,330,1,18.6,80,0,26,29,20,17,29,21
"651",1,"[2016-09-20 21:00:00,2016-09-20 21:20:00)",0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1014.1,1019.1,330,1,18.6,80,0,26,29,20,17,29,21
"656",1,"[2016-09-20 21:20:00,2016-09-20 21:40:00)",0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1014.1,1019.1,330,1,18.6,80,0,26,29,20,17,29,21
"661",1,"[2016-09-20 21:40:00,2016-09-20 22:00:00)",0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1014.1,1019.1,330,1,18.6,80,0,26,29,20,17,29,21
"666",1,"[2016-09-20 22:00:00,2016-09-20 22:20:00)",0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1014.1,1019.1,330,1,18.6,80,0,12,16,16,17,29,37
"671",1,"[2016-09-20 22:20:00,2016-09-20 22:40:00)",0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1014.1,1019.1,330,1,18.6,80,0,12,16,16,17,29,37
"676",1,"[2016-09-20 22:40:00,2016-09-20 23:00:00)",0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1014.1,1019.1,330,1,18.6,80,0,12,16,16,17,29,37
"680",1,"[2016-09-20 23:00:00,2016-09-20 23:20:00)",0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1013.2,1018.2,341,3.5,21.1,68,0,12,16,16,17,29,37
"685",1,"[2016-09-20 23:20:00,2016-09-20 23:40:00)",0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1013.2,1018.2,341,3.5,21.1,68,0,12,16,16,17,29,37
"690",1,"[2016-09-20 23:40:00,2016-09-21 00:00:00)",0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1013.2,1018.2,341,3.5,21.1,68,0,12,16,16,17,29,37
"695",1,"[2016-09-21 00:00:00,2016-09-21 00:20:00)",0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.5,219,0.7,21.7,69,0,30,17,19,20,7,11
"700",1,"[2016-09-21 00:20:00,2016-09-21 00:40:00)",0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.5,219,0.7,21.7,69,0,30,17,19,20,7,11
"705",1,"[2016-09-21 00:40:00,2016-09-21 01:00:00)",0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.5,1020.5,219,0.7,21.7,69,0,30,17,19,20,7,11
"710",1,"[2016-09-21 01:00:00,2016-09-21 01:20:00)",0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.5,219,0.7,21.7,69,0,30,17,19,20,7,11
"714",1,"[2016-09-21 01:20:00,2016-09-21 01:40:00)",0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.5,219,0.7,21.7,69,0,30,17,19,20,7,11
"719",1,"[2016-09-21 01:40:00,2016-09-21 02:00:00)",0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.5,1020.5,219,0.7,21.7,69,0,30,17,19,20,7,11
"724",1,"[2016-09-21 02:00:00,2016-09-21 02:20:00)",0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.4,1020.4,17,2.4,25.2,59,0,12,6,7,7,4,6
"728",1,"[2016-09-21 02:20:00,2016-09-21 02:40:00)",0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.4,1020.4,17,2.4,25.2,59,0,12,6,7,7,4,6
"732",1,"[2016-09-21 02:40:00,2016-09-21 03:00:00)",0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.4,1020.4,17,2.4,25.2,59,0,12,6,7,7,4,6
"736",1,"[2016-09-21 03:00:00,2016-09-21 03:20:00)",0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.4,1020.4,17,2.4,25.2,59,0,12,6,7,7,4,6
"740",1,"[2016-09-21 03:20:00,2016-09-21 03:40:00)",0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.4,1020.4,17,2.4,25.2,59,0,12,6,7,7,4,6
"744",1,"[2016-09-21 03:40:00,2016-09-21 04:00:00)",0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.4,1020.4,17,2.4,25.2,59,0,12,6,7,7,4,6
"748",1,"[2016-09-21 04:00:00,2016-09-21 04:20:00)",0,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.4,1020.4,17,2.4,25.2,59,0,6,10,6,5,6,10
"752",1,"[2016-09-21 04:20:00,2016-09-21 04:40:00)",0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.4,1020.4,17,2.4,25.2,59,0,6,10,6,5,6,10
"756",1,"[2016-09-21 04:40:00,2016-09-21 05:00:00)",0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.4,1020.4,17,2.4,25.2,59,0,6,10,6,5,6,10
"760",1,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.1,1018.1,328,3,26.2,56,0,6,10,6,5,6,10
"765",1,"[2016-09-21 05:20:00,2016-09-21 05:40:00)",0,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.1,1018.1,328,3,26.2,56,0,6,10,6,5,6,10
"770",1,"[2016-09-21 05:40:00,2016-09-21 06:00:00)",0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.1,1018.1,328,3,26.2,56,0,6,10,6,5,6,10
"775",1,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.1,1018.1,328,3,26.2,56,0,16,14,11,10,14,28
"780",1,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.1,1018.1,328,3,26.2,56,0,16,14,11,10,14,28
"785",1,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",0,75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.1,1018.1,328,3,26.2,56,0,16,14,11,10,14,28
"790",1,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",0,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.1,1018.1,328,3,26.2,56,0,16,14,11,10,14,28
"795",1,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",0,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.1,1018.1,328,3,26.2,56,0,16,14,11,10,14,28
"800",1,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.1,1018.1,328,3,26.2,56,0,16,14,11,10,14,28
"805",1,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",0,122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.2,1018.2,348,1.5,24.9,67,0,36,41,75,78,84,95
"810",1,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",0,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.2,1018.2,348,1.5,24.9,67,0,36,41,75,78,84,95
"815",1,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.2,1018.2,348,1.5,24.9,67,0,36,41,75,78,84,95
"820",1,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.2,1018.2,348,1.5,24.9,67,0,36,41,75,78,84,95
"825",1,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",0,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.2,1018.2,348,1.5,24.9,67,0,36,41,75,78,84,95
"830",1,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",0,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.2,1018.2,348,1.5,24.9,67,0,36,41,75,78,84,95
"835",1,"[2016-09-21 10:00:00,2016-09-21 10:20:00)",0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.2,1018.2,348,1.5,24.9,67,0,122,126,77,49,55,53
"840",1,"[2016-09-21 10:20:00,2016-09-21 10:40:00)",0,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.2,1018.2,348,1.5,24.9,67,0,122,126,77,49,55,53
"845",1,"[2016-09-21 10:40:00,2016-09-21 11:00:00)",0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.2,1018.2,348,1.5,24.9,67,0,122,126,77,49,55,53
"850",1,"[2016-09-21 11:00:00,2016-09-21 11:20:00)",0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,122,126,77,49,55,53
"855",1,"[2016-09-21 11:20:00,2016-09-21 11:40:00)",0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,122,126,77,49,55,53
"860",1,"[2016-09-21 11:40:00,2016-09-21 12:00:00)",0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,320,2.4,21.3,91,0.5,122,126,77,49,55,53
"865",1,"[2016-09-21 12:00:00,2016-09-21 12:20:00)",0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,36,57,37,32,27,32
"870",1,"[2016-09-21 12:20:00,2016-09-21 12:40:00)",0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,36,57,37,32,27,32
"875",1,"[2016-09-21 12:40:00,2016-09-21 13:00:00)",0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,320,2.4,21.3,91,0.5,36,57,37,32,27,32
"880",1,"[2016-09-21 13:00:00,2016-09-21 13:20:00)",0,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,36,57,37,32,27,32
"885",1,"[2016-09-21 13:20:00,2016-09-21 13:40:00)",0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,36,57,37,32,27,32
"890",1,"[2016-09-21 13:40:00,2016-09-21 14:00:00)",0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,320,2.4,21.3,91,0.5,36,57,37,32,27,32
"895",1,"[2016-09-21 14:00:00,2016-09-21 14:20:00)",0,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,310,1,20.8,93,0,45,42,38,44,41,51
"900",1,"[2016-09-21 14:20:00,2016-09-21 14:40:00)",0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,310,1,20.8,93,0,45,42,38,44,41,51
