"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","1","2","3","4","5","6"
"444",3,"[2016-09-20 07:00:00,2016-09-20 07:20:00)",0,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1012.2,1017.2,7,4.6,26.9,43,0,10,9,11,12,17,20
"449",3,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",0,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1012.2,1017.2,7,4.6,26.9,43,0,10,9,11,12,17,20
"454",3,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",0,136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1012.2,1017.2,7,4.6,26.9,43,0,10,9,11,12,17,20
"459",3,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",0,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1012.6,1017.6,11,4.5,25.4,42,0,31,43,80,113,141,136
"464",3,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",0,173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1012.6,1017.6,11,4.5,25.4,42,0,31,43,80,113,141,136
"469",3,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",0,154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1012.6,1017.6,11,4.5,25.4,42,0,31,43,80,113,141,136
"474",3,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",0,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1012.6,1017.6,11,4.5,25.4,42,0,31,43,80,113,141,136
"479",3,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",0,142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1012.6,1017.6,11,4.5,25.4,42,0,31,43,80,113,141,136
"484",3,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",0,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1012.6,1017.6,11,4.5,25.4,42,0,31,43,80,113,141,136
"489",3,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",0,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1012.6,1017.6,11,4.5,25.4,42,0,145,173,154,144,142,144
"494",3,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",0,137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1012.6,1017.6,11,4.5,25.4,42,0,145,173,154,144,142,144
"499",3,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",0,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1012.6,1017.6,11,4.5,25.4,42,0,145,173,154,144,142,144
"504",3,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",0,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.7,1018.7,25,1.7,22.1,53,0,145,173,154,144,142,144
"509",3,"[2016-09-20 11:20:00,2016-09-20 11:40:00)",0,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.7,1018.7,25,1.7,22.1,53,0,145,173,154,144,142,144
"514",3,"[2016-09-20 11:40:00,2016-09-20 12:00:00)",0,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.7,1018.7,25,1.7,22.1,53,0,145,173,154,144,142,144
"519",3,"[2016-09-20 12:00:00,2016-09-20 12:20:00)",0,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.7,1018.7,25,1.7,22.1,53,0,123,137,114,120,102,111
"524",3,"[2016-09-20 12:20:00,2016-09-20 12:40:00)",0,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.7,1018.7,25,1.7,22.1,53,0,123,137,114,120,102,111
"529",3,"[2016-09-20 12:40:00,2016-09-20 13:00:00)",0,133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.7,1018.7,25,1.7,22.1,53,0,123,137,114,120,102,111
"534",3,"[2016-09-20 13:00:00,2016-09-20 13:20:00)",0,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.7,1018.7,25,1.7,22.1,53,0,123,137,114,120,102,111
"539",3,"[2016-09-20 13:20:00,2016-09-20 13:40:00)",0,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.7,1018.7,25,1.7,22.1,53,0,123,137,114,120,102,111
"544",3,"[2016-09-20 13:40:00,2016-09-20 14:00:00)",0,136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.7,1018.7,25,1.7,22.1,53,0,123,137,114,120,102,111
"549",3,"[2016-09-20 14:00:00,2016-09-20 14:20:00)",0,131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1014,1019,326,2.2,20.5,65,0,101,122,133,130,143,136
"554",3,"[2016-09-20 14:20:00,2016-09-20 14:40:00)",0,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1014,1019,326,2.2,20.5,65,0,101,122,133,130,143,136
"559",3,"[2016-09-20 14:40:00,2016-09-20 15:00:00)",0,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1014,1019,326,2.2,20.5,65,0,101,122,133,130,143,136
"564",3,"[2016-09-20 15:00:00,2016-09-20 15:20:00)",0,124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1014,1019,326,2.2,20.5,65,0,101,122,133,130,143,136
"569",3,"[2016-09-20 15:20:00,2016-09-20 15:40:00)",0,132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1014,1019,326,2.2,20.5,65,0,101,122,133,130,143,136
"574",3,"[2016-09-20 15:40:00,2016-09-20 16:00:00)",0,131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1014,1019,326,2.2,20.5,65,0,101,122,133,130,143,136
"579",3,"[2016-09-20 16:00:00,2016-09-20 16:20:00)",0,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1014,1019,326,2.2,20.5,65,0,131,141,122,124,132,131
"584",3,"[2016-09-20 16:20:00,2016-09-20 16:40:00)",0,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1014,1019,326,2.2,20.5,65,0,131,141,122,124,132,131
"589",3,"[2016-09-20 16:40:00,2016-09-20 17:00:00)",0,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1014,1019,326,2.2,20.5,65,0,131,141,122,124,132,131
"594",3,"[2016-09-20 17:00:00,2016-09-20 17:20:00)",0,126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1013.8,1018.8,327,1.4,19.4,74,0,131,141,122,124,132,131
"599",3,"[2016-09-20 17:20:00,2016-09-20 17:40:00)",0,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1013.8,1018.8,327,1.4,19.4,74,0,131,141,122,124,132,131
"604",3,"[2016-09-20 17:40:00,2016-09-20 18:00:00)",0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1013.8,1018.8,327,1.4,19.4,74,0,131,141,122,124,132,131
"609",3,"[2016-09-20 18:00:00,2016-09-20 18:20:00)",0,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1013.8,1018.8,327,1.4,19.4,74,0,122,113,122,126,116,95
"614",3,"[2016-09-20 18:20:00,2016-09-20 18:40:00)",0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1013.8,1018.8,327,1.4,19.4,74,0,122,113,122,126,116,95
"619",3,"[2016-09-20 18:40:00,2016-09-20 19:00:00)",0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1013.8,1018.8,327,1.4,19.4,74,0,122,113,122,126,116,95
"624",3,"[2016-09-20 19:00:00,2016-09-20 19:20:00)",0,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1013.8,1018.8,327,1.4,19.4,74,0,122,113,122,126,116,95
"629",3,"[2016-09-20 19:20:00,2016-09-20 19:40:00)",0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1013.8,1018.8,327,1.4,19.4,74,0,122,113,122,126,116,95
"634",3,"[2016-09-20 19:40:00,2016-09-20 20:00:00)",0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1013.8,1018.8,327,1.4,19.4,74,0,122,113,122,126,116,95
"639",3,"[2016-09-20 20:00:00,2016-09-20 20:20:00)",0,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1014.1,1019.1,330,1,18.6,80,0,81,100,63,59,52,48
"644",3,"[2016-09-20 20:20:00,2016-09-20 20:40:00)",0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1014.1,1019.1,330,1,18.6,80,0,81,100,63,59,52,48
"649",3,"[2016-09-20 20:40:00,2016-09-20 21:00:00)",0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1014.1,1019.1,330,1,18.6,80,0,81,100,63,59,52,48
"654",3,"[2016-09-20 21:00:00,2016-09-20 21:20:00)",0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1014.1,1019.1,330,1,18.6,80,0,81,100,63,59,52,48
"659",3,"[2016-09-20 21:20:00,2016-09-20 21:40:00)",0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1014.1,1019.1,330,1,18.6,80,0,81,100,63,59,52,48
"664",3,"[2016-09-20 21:40:00,2016-09-20 22:00:00)",0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1014.1,1019.1,330,1,18.6,80,0,81,100,63,59,52,48
"669",3,"[2016-09-20 22:00:00,2016-09-20 22:20:00)",0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1014.1,1019.1,330,1,18.6,80,0,62,55,45,47,38,32
"674",3,"[2016-09-20 22:20:00,2016-09-20 22:40:00)",0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1014.1,1019.1,330,1,18.6,80,0,62,55,45,47,38,32
"678",3,"[2016-09-20 22:40:00,2016-09-20 23:00:00)",0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1014.1,1019.1,330,1,18.6,80,0,62,55,45,47,38,32
"683",3,"[2016-09-20 23:00:00,2016-09-20 23:20:00)",0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1013.2,1018.2,341,3.5,21.1,68,0,62,55,45,47,38,32
"688",3,"[2016-09-20 23:20:00,2016-09-20 23:40:00)",0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1013.2,1018.2,341,3.5,21.1,68,0,62,55,45,47,38,32
"693",3,"[2016-09-20 23:40:00,2016-09-21 00:00:00)",0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1013.2,1018.2,341,3.5,21.1,68,0,62,55,45,47,38,32
"698",3,"[2016-09-21 00:00:00,2016-09-21 00:20:00)",0,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.5,219,0.7,21.7,69,0,27,22,29,13,27,23
"703",3,"[2016-09-21 00:20:00,2016-09-21 00:40:00)",0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.5,219,0.7,21.7,69,0,27,22,29,13,27,23
"708",3,"[2016-09-21 00:40:00,2016-09-21 01:00:00)",0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.5,1020.5,219,0.7,21.7,69,0,27,22,29,13,27,23
"712",3,"[2016-09-21 01:00:00,2016-09-21 01:20:00)",0,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.5,219,0.7,21.7,69,0,27,22,29,13,27,23
"717",3,"[2016-09-21 01:20:00,2016-09-21 01:40:00)",0,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.5,219,0.7,21.7,69,0,27,22,29,13,27,23
"722",3,"[2016-09-21 01:40:00,2016-09-21 02:00:00)",0,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.5,1020.5,219,0.7,21.7,69,0,27,22,29,13,27,23
"726",3,"[2016-09-21 02:00:00,2016-09-21 02:20:00)",0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.4,1020.4,17,2.4,25.2,59,0,19,17,13,17,16,17
"730",3,"[2016-09-21 02:20:00,2016-09-21 02:40:00)",0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.4,1020.4,17,2.4,25.2,59,0,19,17,13,17,16,17
"734",3,"[2016-09-21 02:40:00,2016-09-21 03:00:00)",0,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.4,1020.4,17,2.4,25.2,59,0,19,17,13,17,16,17
"738",3,"[2016-09-21 03:00:00,2016-09-21 03:20:00)",0,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.4,1020.4,17,2.4,25.2,59,0,19,17,13,17,16,17
"742",3,"[2016-09-21 03:20:00,2016-09-21 03:40:00)",0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.4,1020.4,17,2.4,25.2,59,0,19,17,13,17,16,17
"746",3,"[2016-09-21 03:40:00,2016-09-21 04:00:00)",0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.4,1020.4,17,2.4,25.2,59,0,19,17,13,17,16,17
"750",3,"[2016-09-21 04:00:00,2016-09-21 04:20:00)",0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.4,1020.4,17,2.4,25.2,59,0,9,12,13,14,10,11
"754",3,"[2016-09-21 04:20:00,2016-09-21 04:40:00)",0,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.4,1020.4,17,2.4,25.2,59,0,9,12,13,14,10,11
"758",3,"[2016-09-21 04:40:00,2016-09-21 05:00:00)",0,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.4,1020.4,17,2.4,25.2,59,0,9,12,13,14,10,11
"763",3,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.1,1018.1,328,3,26.2,56,0,9,12,13,14,10,11
"768",3,"[2016-09-21 05:20:00,2016-09-21 05:40:00)",0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.1,1018.1,328,3,26.2,56,0,9,12,13,14,10,11
"773",3,"[2016-09-21 05:40:00,2016-09-21 06:00:00)",0,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.1,1018.1,328,3,26.2,56,0,9,12,13,14,10,11
"778",3,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.1,1018.1,328,3,26.2,56,0,14,12,15,16,16,25
"783",3,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.1,1018.1,328,3,26.2,56,0,14,12,15,16,16,25
"788",3,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",0,85,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.1,1018.1,328,3,26.2,56,0,14,12,15,16,16,25
"793",3,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",0,116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.1,1018.1,328,3,26.2,56,0,14,12,15,16,16,25
"798",3,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",0,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.1,1018.1,328,3,26.2,56,0,14,12,15,16,16,25
"803",3,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",0,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.1,1018.1,328,3,26.2,56,0,14,12,15,16,16,25
"808",3,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",0,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.2,1018.2,348,1.5,24.9,67,0,32,47,85,116,133,151
"813",3,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",0,163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.2,1018.2,348,1.5,24.9,67,0,32,47,85,116,133,151
"818",3,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",0,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.2,1018.2,348,1.5,24.9,67,0,32,47,85,116,133,151
"823",3,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",0,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.2,1018.2,348,1.5,24.9,67,0,32,47,85,116,133,151
"828",3,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",0,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.2,1018.2,348,1.5,24.9,67,0,32,47,85,116,133,151
"833",3,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",0,130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.2,1018.2,348,1.5,24.9,67,0,32,47,85,116,133,151
"838",3,"[2016-09-21 10:00:00,2016-09-21 10:20:00)",0,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.2,1018.2,348,1.5,24.9,67,0,135,163,120,139,120,130
"843",3,"[2016-09-21 10:20:00,2016-09-21 10:40:00)",0,115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.2,1018.2,348,1.5,24.9,67,0,135,163,120,139,120,130
"848",3,"[2016-09-21 10:40:00,2016-09-21 11:00:00)",0,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.2,1018.2,348,1.5,24.9,67,0,135,163,120,139,120,130
"853",3,"[2016-09-21 11:00:00,2016-09-21 11:20:00)",0,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,135,163,120,139,120,130
"858",3,"[2016-09-21 11:20:00,2016-09-21 11:40:00)",0,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,135,163,120,139,120,130
"863",3,"[2016-09-21 11:40:00,2016-09-21 12:00:00)",0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,320,2.4,21.3,91,0.5,135,163,120,139,120,130
"868",3,"[2016-09-21 12:00:00,2016-09-21 12:20:00)",0,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,114,115,118,76,101,97
"873",3,"[2016-09-21 12:20:00,2016-09-21 12:40:00)",0,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,114,115,118,76,101,97
"878",3,"[2016-09-21 12:40:00,2016-09-21 13:00:00)",0,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,320,2.4,21.3,91,0.5,114,115,118,76,101,97
"883",3,"[2016-09-21 13:00:00,2016-09-21 13:20:00)",0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,114,115,118,76,101,97
"888",3,"[2016-09-21 13:20:00,2016-09-21 13:40:00)",0,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,320,2.4,21.3,91,0.5,114,115,118,76,101,97
"893",3,"[2016-09-21 13:40:00,2016-09-21 14:00:00)",0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.1,1019.1,320,2.4,21.3,91,0.5,114,115,118,76,101,97
"898",3,"[2016-09-21 14:00:00,2016-09-21 14:20:00)",0,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.1,1019.1,310,1,20.8,93,0,68,79,110,99,113,95
"903",3,"[2016-09-21 14:20:00,2016-09-21 14:40:00)",0,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.1,1019.1,310,1,20.8,93,0,68,79,110,99,113,95
